"VendorID","pickup_date","pickup_weekday","is_Sunday","is_Saturday","pickup_time","pickup_hour","pickup_dayhour","dropoff_date","dropoff_time","dropoff_hour","passenger_count","trip_distance","pickup_longitude","pickup_latitude","RateCodeID","store_and_fwd_flag","dropoff_longitude","dropoff_latitude","payment_type","payment_card","payment_cash","fare_amount","extra","mta_tax","tip_amount","tolls_amount","improvement_surcharge","total_amount","Zipcode","STATION","STATION_NAME","DATE","PRCP","SNWD","SNOW","TMAX","TMIN","AWND","X2010.Population","Land.Sq.Mi","Density.Per.Sq.Mile","UnempRate","numb_sample","AreaName","Place.","State.","Population.","Housing","pctWhite","pctBlack","pctAI.AN","pctAsian","pctNHOPI","pctOthRace","pct2.Races","pctHispanic","DAHR","DA","HR","dayhour","DIR","SPD","GUS","CLG","SKC","VSB","TEMP","DEWP","MAX","MIN","PCP01"
2,"5/23/2015",7,0,1,"8:05:00 PM",20,"23/20","5/23/2015","20:13:00",20,1,0.56,-73.97613525,40.76016235,1,"N",-73.98389435,40.76142502,2,0,1,6,0.5,0.5,0,0,0.3,7.3,10019,"GHCND:USW00094728","NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US","5/23/2015",0,0,0,211,94,20,42870,0.687,62401.74672,"7%",37839,"New York",51000,"NY",42,870,31,404,69.3,5.5,0.3,16.7,0.1,4.7,2320,23,20,"23/20",190,22,NA,722,"CLR",10,64,38,NA,NA,0
2,"5/17/2015",1,1,0,"4:58:00 PM",16,"17/16","5/17/2015","17:07:00",17,1,2.56,-73.9661026,40.76206589,1,"N",-73.94039154,40.78908539,2,0,1,10,0,0.5,0,0,0.3,10.8,10022,"GHCND:USW00094728","NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US","5/17/2015",5,0,0,283,178,9,31924,0.428,74588.78505,"5%",26669,"New York",51000,"NY",31,924,23,485,86.4,1.9,0.1,9,0.1,0.9,1716,17,16,"17/16",200,9,NA,150,"",10,79,66,NA,NA,0
2,"5/29/2015",6,0,0,"2:54:00 PM",14,"29/14","5/29/2015","15:11:00",15,3,3.93,-73.97569275,40.74512863,1,"N",-74.00408936,40.70576096,1,1,0,16.5,0,0.5,3.46,0,0.3,20.76,10016,"GHCND:USW00094728","NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US","5/29/2015",0,0,0,294,183,18,54183,0.532,101847.7444,"5%",49764,"New York",51000,"NY",54,183,35,617,74.8,4,0.2,16.6,0.1,2,2914,29,14,"29/14",NA,0,NA,722,"SCT",10,78,53,NA,NA,0
2,"5/10/2015",1,1,0,"12:43:00 PM",12,"10/12","5/10/2015","13:02:00",13,5,3.66,-73.99433899,40.75582886,1,"N",-73.95909119,40.78335953,1,1,0,15.5,0,0.5,3.26,0,0.3,19.56,10018,"GHCND:USW00094728","NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US","5/10/2015",0,0,0,283,161,16,5229,0.322,16239.13043,"5%",4926,"New York",51000,"NY",5,229,4,425,57,7.6,0.3,25.7,0,6.2,1012,10,12,"10/12",170,7,NA,NA,"BKN",5,61,59,64,58,NA
1,"5/14/2015",5,0,0,"12:57:00 AM",0,"14/0","5/14/2015","1:23:00",1,1,6,-74.00199127,40.7352066,1,"N",-73.92151642,40.70572662,1,1,0,22,0.5,0.5,2,0,0.3,25.3,10014,"GHCND:USW00094728","NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US","5/14/2015",0,0,0,228,100,17,31959,0.55,58107.27273,"7%",29151,"New York",51000,"NY",31,959,21,689,87.9,2.1,0.2,5.9,0,1.2,140,14,0,"14/0",320,21,NA,NA,"SCT",10,60,37,73,59,NA
2,"5/3/2015",1,1,0,"8:59:00 PM",20,"3/20","5/3/2015","21:01:00",21,1,0.53,-74.00299835,40.74638367,1,"N",-73.99694061,40.74708557,2,0,1,4,0.5,0.5,0,0,0.3,5.3,10011,"GHCND:USW00094728","NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US","5/3/2015",0,0,0,267,106,11,50984,0.661,77131.61876,"7%",46908,"New York",51000,"NY",50,984,33,252,80.3,4.6,0.2,8.9,0.1,2.9,320,3,20,"3/20",180,15,NA,722,"SCT",10,63,47,NA,NA,0
1,"5/19/2015",3,0,0,"12:38:00 PM",12,"19/12","5/19/2015","12:50:00",12,1,2,-73.99492645,40.74613953,1,"N",-74.00654602,40.72108459,1,1,0,10,0,0.5,1,0,0.3,11.8,10001,"GHCND:USW00094728","NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US","5/19/2015",0,0,0,267,150,11,21102,0.614,34368.07818,"9%",19050,"New York",51000,"NY",21,102,12,476,65,9,0.4,16.8,0,5,1912,19,12,"19/12",NA,0,NA,NA,"OVC",0.2,60,57,68,57,NA
2,"5/15/2015",6,0,0,"11:17:00 PM",23,"15/23","5/15/2015","23:33:00",23,1,2.72,-73.95053101,40.77969742,1,"N",-73.97665405,40.75009155,1,1,0,12.5,0.5,0.5,2.76,0,0.3,16.56,10128,"GHCND:USW00094728","NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US","5/15/2015",0,0,0,239,128,15,60453,0.465,130006.4516,"6%",51240,"New York",51000,"NY",60,453,35,240,80.4,4.7,0.2,9.6,0,2.4,1523,15,23,"15/23",180,21,NA,250,"",10,60,46,71,60,0
1,"5/27/2015",4,0,0,"4:19:00 PM",16,"27/16","5/27/2015","16:33:00",16,1,0.7,-73.99007416,40.73472595,1,"N",-73.98275757,40.74278641,2,0,1,9.5,1,0.5,0,0,0.3,11.3,10003,"GHCND:USW00094728","NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US","5/27/2015",20,0,0,294,211,23,56024,0.576,97263.88889,"7%",52037,"New York",51000,"NY",56,24,31,78,76.4,3.5,0.2,14.4,0,2.2,2716,27,16,"27/16",190,14,NA,23,"",10,72,61,NA,NA,NA
1,"5/5/2015",3,0,0,"5:50:00 PM",17,"5/17","5/5/2015","18:04:00",18,1,3.1,-73.95326996,40.76670074,1,"N",-73.94337463,40.80185318,1,1,0,12.5,1,0.5,2.5,0,0.3,16.8,10021,"GHCND:USW00094728","NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US","5/5/2015",0,0,0,294,189,18,43631,0.379,115121.372,"3%",36500,"New York",51000,"NY",43,631,28,628,88,1.8,0.1,7.3,0,0.9,517,5,17,"5/17",200,10,NA,130,"",10,81,53,82,64,0
1,"5/31/2015",1,1,0,"1:33:00 PM",13,"31/13","5/31/2015","13:50:00",13,2,4.3,-73.99427795,40.7616272,1,"N",-74.01712799,40.70716095,1,1,0,16,0,0.5,1,0,0.3,17.8,10036,"GHCND:USW00094728","NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US","5/31/2015",371,0,0,306,139,25,24711,0.441,56034.01361,"10%",21102,"New York",51000,"NY",24,711,17,958,63.7,9.3,0.4,17.1,0.1,5.8,3113,31,13,"31/13",170,6,NA,65,"",10,73,62,NA,NA,0
2,"5/5/2015",3,0,0,"11:45:00 PM",23,"5/23","5/5/2015","23:47:00",23,5,0.2,-73.99619293,40.72215652,1,"N",-73.99531555,40.72461319,1,1,0,3,0.5,0.5,1.5,0,0.3,5.8,10012,"GHCND:USW00094728","NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US","5/5/2015",0,0,0,294,189,18,24090,0.323,74582.04334,"6%",22577,"New York",51000,"NY",24,90,14,633,75.6,2.5,0.1,16.5,0,2.2,523,5,23,"5/23",180,7,NA,110,"",10,66,52,82,66,0
1,"5/24/2015",1,1,0,"10:14:00 AM",10,"24/10","5/24/2015","10:21:00",10,2,1.5,-73.98666382,40.76145554,1,"N",-73.97265625,40.78065109,2,0,1,7.5,0,0.5,0,0,0.3,8.3,10019,"GHCND:USW00094728","NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US","5/24/2015",0,0,0,272,133,17,42870,0.687,62401.74672,"7%",37839,"New York",51000,"NY",42,870,31,404,69.3,5.5,0.3,16.7,0.1,4.7,2410,24,10,"24/10",240,11,NA,722,"SCT",10,57,49,NA,NA,0
1,"5/12/2015",3,0,0,"6:36:00 PM",18,"12/18","5/12/2015","18:44:00",18,1,1.2,-74.00717163,40.72831345,1,"N",-74.01521301,40.71619034,1,1,0,7.5,1,0.5,2.3,0,0.3,11.6,10014,"GHCND:USW00094728","NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US","5/12/2015",0,0,0,300,178,24,31959,0.55,58107.27273,"7%",29151,"New York",51000,"NY",31,959,21,689,87.9,2.1,0.2,5.9,0,1.2,1218,12,18,"12/18",230,21,NA,NA,"BKN",10,83,60,86,66,NA
2,"5/2/2015",7,0,1,"7:31:00 PM",19,"2/19","5/2/2015","19:44:00",19,1,2.33,-73.98956299,40.7764473,1,"N",-73.97759247,40.75399399,2,0,1,10,0,0.5,0,0,0.3,10.8,10069,"GHCND:USW00094728","NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US","5/2/2015",0,0,0,233,89,13,5199,0.094,55308.51064,"6%",4272,"New York",51000,"NY",5,199,3,146,72.1,3.6,0.1,20.2,0,1.3,219,2,19,"2/19",140,16,NA,722,"SCT",10,55,43,NA,NA,0
1,"5/3/2015",1,1,0,"2:34:00 PM",14,"3/14","5/3/2015","14:47:00",14,1,1.9,-73.98451996,40.69626617,1,"N",-74.00156403,40.71915054,1,1,0,11,0,0.5,2.95,0,0.3,14.75,11201,"GHCND:USW00094728","NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US","5/3/2015",0,0,0,267,106,11,51128,1.424,35904.49438,"7%",44313,"New York",51000,"NY",51,128,26,390,67.1,15.1,0.3,9.8,0.1,3.8,314,3,14,"3/14",180,7,NA,250,"BKN",10,60,43,NA,NA,0
1,"5/3/2015",1,1,0,"8:41:00 AM",8,"3/8","5/3/2015","8:52:00",8,1,1.9,-73.99588013,40.73104858,1,"N",-73.97821808,40.75143814,1,1,0,10,0,0.5,2.16,0,0.3,12.96,10003,"GHCND:USW00094728","NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US","5/3/2015",0,0,0,267,106,11,56024,0.576,97263.88889,"7%",52037,"New York",51000,"NY",56,24,31,78,76.4,3.5,0.2,14.4,0,2.2,38,3,8,"3/8",220,6,NA,722,"SCT",10,47,39,NA,NA,0
2,"5/10/2015",1,1,0,"8:44:00 PM",20,"10/20","5/10/2015","20:53:00",20,1,1.72,-73.97960663,40.76624298,1,"N",-73.97951508,40.78374863,1,1,0,8,0.5,0.5,1,0,0.3,10.3,10019,"GHCND:USW00094728","NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US","5/10/2015",0,0,0,283,161,16,42870,0.687,62401.74672,"7%",37839,"New York",51000,"NY",42,870,31,404,69.3,5.5,0.3,16.7,0.1,4.7,1020,10,20,"10/20",180,17,NA,722,"SCT",10,73,63,NA,NA,0
2,"5/4/2015",2,0,0,"4:10:00 PM",16,"4/16","5/4/2015","16:25:00",16,1,1.68,-73.97029877,40.79670715,1,"N",-73.95388794,40.78496552,2,0,1,11,1,0.5,0,0,0.3,12.8,10025,"GHCND:USW00094728","NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US","5/4/2015",0,0,0,294,139,24,94600,0.752,125797.8723,"7%",82391,"New York",51000,"NY",94,600,47,617,64.9,14.3,0.5,8.3,0.1,7.7,416,4,16,"4/16",140,9,NA,722,"SCT",10,72,49,NA,NA,0
1,"5/25/2015",2,0,0,"9:32:00 PM",21,"25/21","5/25/2015","22:12:00",22,1,17.7,-73.78135681,40.64484406,2,"N",-73.97424316,40.73712921,1,1,0,52,0,0.5,1,5.54,0.3,59.34,11430,"GHCND:USW00094728","NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US","5/25/2015",0,0,0,294,178,22,184,7.117,25.85359,"34%",53,"New York",51000,"NY",184,0,10.9,68.5,0,4.3,0,13.6,2.7,28.3,2521,25,21,"25/21",180,23,NA,NA,"BKN",10,72,57,NA,NA,NA
1,"5/14/2015",5,0,0,"12:01:00 AM",0,"14/0","5/14/2015","0:13:00",0,1,2.4,-73.97277069,40.76425552,1,"Y",-73.94457245,40.77656937,1,1,0,11,0.5,0.5,2.46,0,0.3,14.76,10022,"GHCND:USW00094728","NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US","5/14/2015",0,0,0,228,100,17,31924,0.428,74588.78505,"5%",26669,"New York",51000,"NY",31,924,23,485,86.4,1.9,0.1,9,0.1,0.9,140,14,0,"14/0",320,21,NA,NA,"SCT",10,60,37,73,59,NA
2,"5/8/2015",6,0,0,"12:17:00 PM",12,"8/12","5/8/2015","12:23:00",12,5,0.99,-73.96513367,40.7716217,1,"N",-73.95217896,40.77045441,1,1,0,6,0,0.5,1.36,0,0.3,8.16,10021,"GHCND:USW00094728","NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US","5/8/2015",0,0,0,278,133,13,43631,0.379,115121.372,"3%",36500,"New York",51000,"NY",43,631,28,628,88,1.8,0.1,7.3,0,0.9,812,8,12,"8/12",190,3,NA,1,"OBS",0.1,54,53,72,53,NA
1,"5/9/2015",7,0,1,"6:28:00 PM",18,"9/18","5/9/2015","18:32:00",18,1,0.8,-73.96589661,40.76219559,1,"N",-73.96588898,40.75543976,1,1,0,5,0,0.5,1,0,0.3,6.8,10022,"GHCND:USW00094728","NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US","5/9/2015",0,0,0,211,139,19,31924,0.428,74588.78505,"5%",26669,"New York",51000,"NY",31,924,23,485,86.4,1.9,0.1,9,0.1,0.9,918,9,18,"9/18",120,8,NA,4,"OVC",2.5,63,61,64,59,0
1,"5/26/2015",3,0,0,"10:38:00 PM",22,"26/22","5/26/2015","22:41:00",22,1,0.3,-74.00518799,40.71985626,1,"N",-74.00137329,40.7209053,1,1,0,4,0.5,0.5,1.05,0,0.3,6.35,10013,"GHCND:USW00094728","NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US","5/26/2015",0,0,0,311,194,23,27700,0.55,50363.63636,"6%",22670,"New York",51000,"NY",27,700,13,460,55.6,3.8,0.1,36.1,0,1.8,2622,26,22,"26/22",180,24,32,240,"",10,70,59,NA,NA,0
1,"5/2/2015",7,0,1,"4:07:00 AM",4,"2/4","5/2/2015","4:31:00",4,1,6.5,-73.95843506,40.72984314,1,"N",-73.99297333,40.68297195,1,1,0,23,0.5,0.5,1,0,0.3,25.3,11222,"GHCND:USW00094728","NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US","5/2/2015",0,0,0,233,89,13,36934,1.524,24234.90814,"6%",30408,"New York",51000,"NY",36,934,18,756,83.5,2.2,0.3,4.9,0.1,6.2,24,2,4,"2/4",NA,0,NA,722,"SCT",10,47,38,56,47,0
2,"5/2/2015",7,0,1,"9:00:00 PM",21,"2/21","5/2/2015","21:11:00",21,2,2.3,-73.9539032,40.77487183,1,"N",-73.9746933,40.7940712,2,0,1,10,0.5,0.5,0,0,0.3,11.3,10028,"GHCND:USW00094728","NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US","5/2/2015",0,0,0,233,89,13,45141,0.313,144220.4473,"5%",38852,"New York",51000,"NY",45,141,28,139,87.7,1.7,0.1,7.4,0,1.1,221,2,21,"2/21",140,15,NA,NA,"SCT",10,54,40,NA,NA,NA
1,"5/1/2015",6,0,0,"6:03:00 PM",18,"1/18","5/1/2015","18:41:00",18,1,4.4,-73.9522934,40.77207947,1,"N",-73.99615479,40.74185944,1,1,0,24,1,0.5,2.5,0,0.3,28.3,10075,"GHCND:USW00094728","NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US","5/1/2015",0,0,0,172,94,23,26121,0.184,141961.9565,"5%",22672,"New York",51000,"NY",26,121,16,493,87.9,2,0.1,7.1,0,1,118,1,18,"1/18",170,13,NA,NA,"BKN",10,53,40,56,50,NA
2,"5/16/2015",7,0,1,"4:40:00 PM",16,"16/16","5/16/2015","17:24:00",17,2,16.37,-73.97805023,40.72961044,2,"N",-73.78183746,40.64440918,1,1,0,52,0,0.5,11.67,5.54,0.3,70.01,10009,"GHCND:USW00094728","NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US","5/16/2015",76,0,0,239,139,9,61347,0.617,99427.87682,"7%",56005,"New York",51000,"NY",61,347,31,709,62.1,9.8,0.5,13.7,0.1,9.7,1616,16,16,"16/16",160,7,NA,150,"",10,69,57,NA,NA,0
2,"5/14/2015",5,0,0,"11:41:00 PM",23,"14/23","5/14/2015","23:44:00",23,1,0.66,-73.98171997,40.74596405,1,"N",-73.99251556,40.75087738,2,0,1,4.5,0.5,0.5,0,0,0.3,5.8,10016,"GHCND:USW00094728","NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US","5/14/2015",0,0,0,228,100,17,54183,0.532,101847.7444,"5%",49764,"New York",51000,"NY",54,183,35,617,74.8,4,0.2,16.6,0.1,2,1423,14,23,"14/23",190,14,NA,722,"SCT",10,58,43,70,58,0
1,"5/13/2015",4,0,0,"1:47:00 PM",13,"13/13","5/13/2015","14:17:00",14,1,10.2,-73.9892807,40.7527504,1,"N",-73.86474609,40.77025604,1,1,0,32,0,0.5,7.65,5.54,0.3,45.99,10018,"GHCND:USW00094728","NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US","5/13/2015",0,0,0,211,117,33,5229,0.322,16239.13043,"5%",4926,"New York",51000,"NY",5,229,4,425,57,7.6,0.3,25.7,0,6.2,1313,13,13,"13/13",310,16,30,722,"SCT",10,66,40,NA,NA,0
2,"5/14/2015",5,0,0,"2:24:00 PM",14,"14/14","5/14/2015","14:45:00",14,1,1.27,-73.96233368,40.77927017,1,"N",-73.96676636,40.7640686,2,0,1,13,0,0.5,0,0,0.3,13.8,10028,"GHCND:USW00094728","NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US","5/14/2015",0,0,0,228,100,17,45141,0.313,144220.4473,"5%",38852,"New York",51000,"NY",45,141,28,139,87.7,1.7,0.1,7.4,0,1.1,1414,14,14,"14/14",990,8,18,722,"SCT",10,65,28,NA,NA,0
2,"5/15/2015",6,0,0,"6:33:00 AM",6,"15/6","5/15/2015","6:43:00",6,1,2.21,-73.95664978,40.77568817,1,"N",-73.98342896,40.76039124,2,0,1,9.5,0,0.5,0,0,0.3,10.3,10028,"GHCND:USW00094728","NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US","5/15/2015",0,0,0,239,128,15,45141,0.313,144220.4473,"5%",38852,"New York",51000,"NY",45,141,28,139,87.7,1.7,0.1,7.4,0,1.1,156,15,6,"15/6",230,10,NA,NA,"BKN",10,53,39,58,51,NA
1,"5/11/2015",2,0,0,"8:47:00 PM",20,"11/20","5/11/2015","21:04:00",21,1,4.7,-73.98244476,40.77158737,1,"N",-74.01340485,40.7179718,1,1,0,17,0.5,0.5,3,0,0.3,21.3,10023,"GHCND:USW00094728","NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US","5/11/2015",0,0,0,289,211,17,60998,0.491,124232.1792,"6%",52669,"New York",51000,"NY",60,998,39,402,81.5,4.7,0.2,9,0,2.2,1120,11,20,"11/20",180,23,33,722,"",10,73,65,NA,NA,0
1,"5/11/2015",2,0,0,"8:09:00 PM",20,"11/20","5/11/2015","20:22:00",20,1,3,-73.98235321,40.74519348,1,"N",-73.95581818,40.78194046,2,0,1,12.5,0.5,0.5,0,0,0.3,13.8,10016,"GHCND:USW00094728","NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US","5/11/2015",0,0,0,289,211,17,54183,0.532,101847.7444,"5%",49764,"New York",51000,"NY",54,183,35,617,74.8,4,0.2,16.6,0.1,2,1120,11,20,"11/20",180,23,33,722,"",10,73,65,NA,NA,0
2,"5/1/2015",6,0,0,"5:58:00 AM",5,"1/5","5/1/2015","6:01:00",6,1,0.87,-73.997612,40.73619461,1,"N",-73.9887085,40.74356079,2,0,1,5,0,0.5,0,0,0.3,5.8,10011,"GHCND:USW00094728","NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US","5/1/2015",0,0,0,172,94,23,50984,0.661,77131.61876,"7%",46908,"New York",51000,"NY",50,984,33,252,80.3,4.6,0.2,8.9,0.1,2.9,15,1,5,"1/5",80,8,NA,65,"",10,50,39,52,49,0
2,"5/13/2015",4,0,0,"4:00:00 PM",16,"13/16","5/13/2015","17:29:00",17,2,24.78,-73.78501129,40.64853287,2,"N",-73.99726868,40.7554512,2,0,1,52,0,0.5,0,5.54,0.3,58.34,11430,"GHCND:USW00094728","NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US","5/13/2015",0,0,0,211,117,33,184,7.117,25.85359,"34%",53,"New York",51000,"NY",184,0,10.9,68.5,0,4.3,0,13.6,2.7,28.3,1316,13,16,"13/16",320,17,26,60,"",10,67,38,NA,NA,0
1,"5/14/2015",5,0,0,"4:47:00 AM",4,"14/4","5/14/2015","5:13:00",5,1,18.6,-73.95011902,40.78560638,2,"N",-73.77800751,40.64499283,1,1,0,52,0,0.5,20,5.54,0.3,78.34,10128,"GHCND:USW00094728","NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US","5/14/2015",0,0,0,228,100,17,60453,0.465,130006.4516,"6%",51240,"New York",51000,"NY",60,453,35,240,80.4,4.7,0.2,9.6,0,2.4,144,14,4,"14/4",330,14,NA,722,"SCT",10,55,36,73,55,0
1,"5/11/2015",2,0,0,"9:38:00 PM",21,"11/21","5/11/2015","21:45:00",21,1,1,-73.98329926,40.76081467,1,"N",-73.9666214,40.76659012,1,1,0,7,0.5,0.5,2.07,0,0.3,10.37,10019,"GHCND:USW00094728","NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US","5/11/2015",0,0,0,289,211,17,42870,0.687,62401.74672,"7%",37839,"New York",51000,"NY",42,870,31,404,69.3,5.5,0.3,16.7,0.1,4.7,1121,11,21,"11/21",180,23,NA,NA,"BKN",10,73,65,NA,NA,NA
1,"5/16/2015",7,0,1,"10:36:00 PM",22,"16/22","5/16/2015","22:58:00",22,2,3.4,-73.98101044,40.77445984,1,"Y",-73.94113922,40.78816223,2,0,1,16.5,0.5,0.5,0,0,0.3,17.8,10023,"GHCND:USW00094728","NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US","5/16/2015",76,0,0,239,139,9,60998,0.491,124232.1792,"6%",52669,"New York",51000,"NY",60,998,39,402,81.5,4.7,0.2,9,0,2.2,1622,16,22,"16/22",140,5,NA,160,"",10,65,57,NA,NA,0
1,"5/24/2015",1,1,0,"12:48:00 AM",0,"24/0","5/24/2015","0:57:00",0,1,2.1,-74.00525665,40.74119568,1,"N",-73.98851013,40.7649498,1,1,0,9,0.5,0.5,2.05,0,0.3,12.35,10011,"GHCND:USW00094728","NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US","5/24/2015",0,0,0,272,133,17,50984,0.661,77131.61876,"7%",46908,"New York",51000,"NY",50,984,33,252,80.3,4.6,0.2,8.9,0.1,2.9,240,24,0,"24/0",190,17,NA,NA,"SCT",10,57,43,68,51,NA
2,"5/16/2015",7,0,1,"8:10:00 AM",8,"16/8","5/16/2015","8:22:00",8,1,2.74,-74.00476837,40.73035049,1,"N",-73.99753571,40.76137543,1,1,0,11,0,0.5,2.36,0,0.3,14.16,10014,"GHCND:USW00094728","NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US","5/16/2015",76,0,0,239,139,9,31959,0.55,58107.27273,"7%",29151,"New York",51000,"NY",31,959,21,689,87.9,2.1,0.2,5.9,0,1.2,168,16,8,"16/8",170,3,NA,80,"",10,58,52,NA,NA,0
2,"5/28/2015",5,0,0,"7:34:00 AM",7,"28/7","5/28/2015","7:45:00",7,1,1.74,-73.97273254,40.79578018,1,"N",-73.95889282,40.78366852,1,1,0,9.5,0,0.5,2.06,0,0.3,12.36,10025,"GHCND:USW00094728","NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US","5/28/2015",0,0,0,294,211,18,94600,0.752,125797.8723,"7%",82391,"New York",51000,"NY",94,600,47,617,64.9,14.3,0.5,8.3,0.1,7.7,287,28,7,"28/7",170,6,NA,722,"SCT",10,61,55,NA,NA,0
2,"5/4/2015",2,0,0,"6:13:00 PM",18,"4/18","5/4/2015","18:16:00",18,6,0.51,-73.98657227,40.74008179,1,"N",-73.99220276,40.73545837,1,1,0,4,1,0.5,1.16,0,0.3,6.96,10010,"GHCND:USW00094728","NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US","5/4/2015",0,0,0,294,139,24,31834,0.39,81625.64103,"8%",26722,"New York",51000,"NY",31,834,18,30,73.8,5.9,0.2,14.4,0.1,2.5,418,4,18,"4/18",160,9,NA,NA,"SCT",10,73,49,73,57,NA
1,"5/16/2015",7,0,1,"12:27:00 PM",12,"16/12","5/16/2015","12:38:00",12,4,1.5,-74.00518036,40.74127197,1,"N",-73.99921417,40.7222023,1,1,0,8.5,0,0.5,1.86,0,0.3,11.16,10011,"GHCND:USW00094728","NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US","5/16/2015",76,0,0,239,139,9,50984,0.661,77131.61876,"7%",46908,"New York",51000,"NY",50,984,33,252,80.3,4.6,0.2,8.9,0.1,2.9,1612,16,12,"16/12",180,8,NA,NA,"OVC",10,61,55,71,58,NA
1,"5/6/2015",4,0,0,"7:27:00 AM",7,"6/7","5/6/2015","7:38:00",7,1,1.5,-73.99415588,40.75114059,1,"N",-73.97543335,40.75526428,1,1,0,9,0,0.5,1.95,0,0.3,11.75,10001,"GHCND:USW00094728","NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US","5/6/2015",0,0,0,228,150,22,21102,0.614,34368.07818,"9%",19050,"New York",51000,"NY",21,102,12,476,65,9,0.4,16.8,0,5,67,6,7,"6/7",360,7,NA,110,"",10,68,45,NA,NA,0
2,"5/10/2015",1,1,0,"6:31:00 AM",6,"10/6","5/10/2015","6:36:00",6,1,1.49,-73.98201752,40.76542664,1,"N",-73.99349213,40.74965668,2,0,1,6.5,0,0.5,0,0,0.3,7.3,10019,"GHCND:USW00094728","NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US","5/10/2015",0,0,0,283,161,16,42870,0.687,62401.74672,"7%",37839,"New York",51000,"NY",42,870,31,404,69.3,5.5,0.3,16.7,0.1,4.7,106,10,6,"10/6",140,3,NA,4,"OBS",0.2,60,58,61,58,NA
2,"5/9/2015",7,0,1,"3:47:00 PM",15,"9/15","5/9/2015","15:54:00",15,5,1.66,-73.96927643,40.79824448,1,"N",-73.98209381,40.77833557,1,1,0,8,0,0.5,1.76,0,0.3,10.56,10025,"GHCND:USW00094728","NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US","5/9/2015",0,0,0,211,139,19,94600,0.752,125797.8723,"7%",82391,"New York",51000,"NY",94,600,47,617,64.9,14.3,0.5,8.3,0.1,7.7,915,9,15,"9/15",90,6,NA,NA,"OVC",1,60,57,NA,NA,NA
1,"5/22/2015",6,0,0,"8:33:00 AM",8,"22/8","5/22/2015","8:36:00",8,1,0.4,-73.96205139,40.75944138,1,"N",-73.95808411,40.76493835,2,0,1,4,0,0.5,0,0,0.3,4.8,10022,"GHCND:USW00094728","NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US","5/22/2015",0,0,0,233,128,27,31924,0.428,74588.78505,"5%",26669,"New York",51000,"NY",31,924,23,485,86.4,1.9,0.1,9,0.1,0.9,228,22,8,"22/8",330,8,NA,75,"",10,57,43,NA,NA,0
